ID,Labels
1001,0.34181201040480735
1002,0.6204678655352589
1003,0.6499962368921212
1004,0.3616921460237038
1005,0.5175311651191126
1006,0.4710481241146236
1007,0.25372367397935464
1008,0.6977750152874792
1009,0.33430511992569745
1010,0.6718928916703326
1011,0.5290385896099878
1012,0.33312798205340555
1013,0.20967297408804003
1014,0.753929443251445
1015,0.3108760552976143
1016,0.3617368606492436
1017,0.7348141393732941
1018,0.24009960948957135
1019,0.4134504779687019
1020,0.5346229153022322
1021,0.276528850066476
1022,0.21276717429702838
1023,0.44538528663232224
1024,0.553897816716821
1025,0.3116194284679915
1026,0.3085231205442549
1027,0.5591667377516759
1028,0.2649609981687266
1029,0.5362457943015119
1030,0.3988907192358805
1031,0.524620597335913
1032,0.4136228071429002
1033,0.5296679095341517
1034,0.46735639578099875
1035,0.20604292744644706
1036,0.31279347296104526
1037,0.625844233157882
1038,0.2962823960729451
1039,0.5037543836165082
1040,0.4221523487020701
1041,0.3040094637171147
1042,0.45715527939915973
1043,0.26214940751393917
1044,0.4895813966981176
1045,0.2795060512356859
1046,0.22415999093027236
1047,0.4477417664965175
1048,0.35543581951724784
1049,0.6583499607757295
1050,0.45339092565787675
1051,0.4417790437545549
1052,0.44077208794539335
1053,0.2507395088796725
1054,0.4960224894455705
1055,0.4157255518292169
1056,0.48578765150416287
1057,0.3210203804681358
1058,0.470410565154582
1059,0.35792435442177184
1060,0.33607066599837754
1061,0.6369762059116255
1062,0.21827975328807875
1063,0.41745021325347914
1064,0.7635568608357824
1065,0.7653053293095666
1066,0.5255769275223846
1067,0.7015345652926946
1068,0.721846498587543
1069,0.6647927645131188
1070,0.30461204453149404
1071,0.3634143688954192
1072,0.7095265241290064
1073,0.5023078956827894
1074,0.39176319644353674
1075,0.45595592506216504
1076,0.6280251724654735
1077,0.43496203888798685
1078,0.33835224963689775
1079,0.5044091532098774
1080,0.1816141006197875
1081,0.32551991967412247
1082,0.4317296364777943
1083,0.5764133477754949
1084,0.5032566155490288
1085,0.507777109638719
1086,0.5769844587208697
1087,0.7055892792443477
1088,0.2942453858041161
1089,0.6297531809702035
1090,0.3679762344765143
1091,0.7180627213453089
1092,0.5608428765369844
1093,0.7142863994644512
1094,0.7874783962068219
1095,0.7326411931221212
1096,0.7690126297058661
1097,0.5569133310420907
1098,0.48413732540643395
1099,0.2634823535200357
1100,0.4613589007103652
1101,0.6254367413065803
1102,0.3175771082471022
1103,0.6012029016128476
1104,0.23897931613886564
