ID,Labels
1001,0.3848318323086349
1002,0.5557068820708645
1003,0.4574576156090654
1004,0.5661175522455023
1005,0.4365163937309119
1006,0.6854798288593095
1007,0.3653096715035543
1008,0.6893866164359543
1009,0.35634421811398115
1010,0.5544005312767801
1011,0.6652159145307229
1012,0.3434774281907012
1013,0.353656548616548
1014,0.6513739934078725
1015,0.4113453413833277
1016,0.3597826406637722
1017,0.7863302114771394
1018,0.3524027947706078
1019,0.52593383897015
1020,0.394120612456587
1021,0.226061475534875
1022,0.23686667788952154
1023,0.6695600729011527
1024,0.48882780999955444
1025,0.3090512648243073
1026,0.4130797177975909
1027,0.7363554131210406
1028,0.26311983199755823
1029,0.5584990775889618
1030,0.39277770031399956
1031,0.6179400514124037
1032,0.31240246355158985
1033,0.39389451686861965
1034,0.4904734328729989
1035,0.1970180235512531
1036,0.3747666550245285
1037,0.671477522793661
1038,0.3978385259092982
1039,0.5046343848116965
1040,0.47524927590717525
1041,0.30482779144255745
1042,0.38537176614446694
1043,0.35116582543544617
1044,0.46164639905107513
1045,0.23874018278561712
1046,0.22605319431141213
1047,0.43325975434218905
1048,0.36944101383352623
1049,0.6075607774525664
1050,0.504538920664093
1051,0.4783051714766222
1052,0.4249137676388312
1053,0.422714339500828
1054,0.535194027755948
1055,0.571773235628111
1056,0.44437719788410246
1057,0.3214199874660469
1058,0.327218858301527
1059,0.4114282903337117
1060,0.33476585450612867
1061,0.6891481080818641
1062,0.23625097130880726
1063,0.46199639410501564
1064,0.6128571434340508
1065,0.7884802853593598
1066,0.552851912095142
1067,0.7828841672048217
1068,0.7451218634074204
1069,0.6959685712681379
1070,0.33329445760813925
1071,0.36951357370570376
1072,0.7200164420066125
1073,0.5603355908037622
1074,0.39027873177621275
1075,0.4453035877077133
1076,0.602915020267656
1077,0.4894833694069951
1078,0.36450396998305135
1079,0.6132853887695903
1080,0.19823551679510185
1081,0.4093993416185923
1082,0.4063548807698948
1083,0.6573245894952324
1084,0.45858490207744645
1085,0.48140904123440725
1086,0.5626682995556425
1087,0.7206156719332758
1088,0.35063738063452504
1089,0.5408042205793527
1090,0.35826504782319535
1091,0.7175309406605741
1092,0.48292955131882925
1093,0.6410142591373161
1094,0.7791952708637634
1095,0.7291701057920883
1096,0.7320337452399609
1097,0.6118757518292137
1098,0.460121615648087
1099,0.24947246380650842
1100,0.3973061172167153
1101,0.6710427410170248
1102,0.3155975305784351
1103,0.6328122250504009
1104,0.23771885194855513
