ID,Labels
1001,0.3689542853008439
1002,0.4881975471258378
1003,0.5131312583894467
1004,0.4292629137786638
1005,0.29022311984942
1006,0.49976998108613513
1007,0.354892697509069
1008,0.7531171911113478
1009,0.2936807311500374
1010,0.5047575742302727
1011,0.6844849691601027
1012,0.362718311232819
1013,0.38383572853627124
1014,0.6871826368648248
1015,0.5202346483743205
1016,0.34397895189397704
1017,0.7453816781225704
1018,0.33048187278377705
1019,0.5012483647909491
1020,0.5687431106562724
1021,0.21811922572493092
1022,0.2670064609701808
1023,0.6696324686629991
1024,0.4904482879151593
1025,0.2761978616221622
1026,0.36619474734363977
1027,0.7193863148872821
1028,0.25584529528292305
1029,0.6359625077333164
1030,0.4752260604261966
1031,0.6122534227412485
1032,0.29643364162664454
1033,0.5002191777797608
1034,0.44688554795585034
1035,0.20779534253472598
1036,0.3554511735048775
1037,0.6204333171654438
1038,0.3825430910286722
1039,0.7148497532544338
1040,0.5566856599637895
1041,0.30382172525025936
1042,0.5235316309568263
1043,0.40423859208982676
1044,0.665005723009409
1045,0.2783616048050302
1046,0.3524252110064402
1047,0.37843277618417637
1048,0.30152202177219717
1049,0.6882818975917188
1050,0.4540172550530379
1051,0.4156465060396392
1052,0.28513685682383505
1053,0.4113862133539528
1054,0.5945042366532564
1055,0.6082728473018761
1056,0.5829107673589963
1057,0.3256676569529134
1058,0.23334541496375755
1059,0.29161028587301885
1060,0.35197309900307133
1061,0.7107635040318463
1062,0.21084914338183622
1063,0.3351460010685243
1064,0.5892508850324432
1065,0.771381459554223
1066,0.5263781429360663
1067,0.7602175999930761
1068,0.7136688491813971
1069,0.6415228293419469
1070,0.27992178846601895
1071,0.3859769480993281
1072,0.7025826269449179
1073,0.5294432728194955
1074,0.4363698796149255
1075,0.4565640323873641
1076,0.5511268380179671
1077,0.3965084208147647
1078,0.3338127302358869
1079,0.6459077945302556
1080,0.22547059506988357
1081,0.35960546152065653
1082,0.47390291595809025
1083,0.6452582572541079
1084,0.48700986951638886
1085,0.4851259511959849
1086,0.556295121377685
1087,0.72764103756587
1088,0.3488214328894225
1089,0.5750623417936684
1090,0.37080252153564724
1091,0.710763222811573
1092,0.5705396736655487
1093,0.6000306833272582
1094,0.7950617574672815
1095,0.7074216323906962
1096,0.7312391872606059
1097,0.5826352492261865
1098,0.4846809025094643
1099,0.2931814113558011
1100,0.4584599292775702
1101,0.6573822262343805
1102,0.289530161701485
1103,0.6119570012539264
1104,0.29547576151521965
