ID,Labels
1001,0.4848251630086894
1002,0.33952705176654974
1003,0.47628245802015046
1004,0.5567950878829229
1005,0.4566362952581075
1006,0.5399377904967837
1007,0.497941148104868
1008,0.6797917795299382
1009,0.4671915124304284
1010,0.4769424002945506
1011,0.6123911769957994
1012,0.4563532130536641
1013,0.4852909121923361
1014,0.5997087546835322
1015,0.56787480344567
1016,0.3630749977632359
1017,0.5483122912615466
1018,0.3291173481072578
1019,0.41868065580229014
1020,0.37855116027572794
1021,0.4475967379697558
1022,0.5235992878206144
1023,0.37546028340822307
1024,0.5901278900915037
1025,0.4301663134554431
1026,0.4599391591986442
1027,0.5754835201718077
1028,0.3638032639784948
1029,0.40683655747938013
1030,0.3376674946950843
1031,0.6052232768938021
1032,0.4916297168244386
1033,0.48776935221266776
1034,0.6337915939781862
1035,0.4604297566680339
1036,0.5637012848024053
1037,0.4493580418982492
1038,0.5007458038606887
1039,0.5996388251057204
1040,0.381380157313358
1041,0.42913025272149247
1042,0.3557195581593135
1043,0.5288326603752024
1044,0.4483450828636475
1045,0.40798041615879393
1046,0.550896829483288
1047,0.39270216235183864
1048,0.48719443601374535
1049,0.4426353952437454
1050,0.5538520054984032
1051,0.5002239274222361
1052,0.46694842546197757
1053,0.48364216472550225
1054,0.5550197542059789
1055,0.6288951974943395
1056,0.3397453926809412
1057,0.4688769613139507
1058,0.513264374260549
1059,0.38097787066937594
1060,0.3825064150610271
1061,0.5870060542367307
1062,0.30958428166746366
1063,0.27494261314772367
1064,0.7291308878022388
1065,0.6519583780987678
1066,0.6918118922917833
1067,0.6956360146896307
1068,0.5521247552389283
1069,0.6984359696384422
1070,0.3281399004772142
1071,0.34692732909345225
1072,0.6838975398317461
1073,0.7208909300014903
1074,0.4369402461695129
1075,0.35632457283575103
1076,0.7034089805464708
1077,0.4126152987899886
1078,0.24831121885602858
1079,0.7004662067367916
1080,0.2516818910911384
1081,0.24487216721097987
1082,0.25744492091590654
1083,0.6387523409834268
1084,0.654650562407632
1085,0.6724352891692498
1086,0.684386787827703
1087,0.7037199714004815
1088,0.2985224475360757
1089,0.7077085563836198
1090,0.34519039263373424
1091,0.6597261419251638
1092,0.7076286243692161
1093,0.6614667343334559
1094,0.7283889620037599
1095,0.6640806068036241
1096,0.6643015202633401
1097,0.7055678406769842
1098,0.28117038844136794
1099,0.3203194864390555
1100,0.3094736889507228
1101,0.7218979812453632
1102,0.3071691259414584
1103,0.7080814889787982
1104,0.26571406437620804
