ID,Labels
1001,0.5049457106415951
1002,0.33452278375165373
1003,0.46754921851710063
1004,0.47772941860765983
1005,0.4740142088386596
1006,0.5461644718246782
1007,0.4755905203655271
1008,0.6845616144136558
1009,0.48442859091995716
1010,0.5146358935781737
1011,0.5517042495197231
1012,0.4441042143023225
1013,0.4457153868293302
1014,0.570090056249174
1015,0.5568744980247756
1016,0.3637504101484105
1017,0.5220343669641555
1018,0.36681622429412997
1019,0.4373751301952598
1020,0.4768456530129771
1021,0.4011704808116683
1022,0.5123019460995343
1023,0.3620198769502878
1024,0.5588302162017207
1025,0.4371846243749021
1026,0.4442985319041633
1027,0.6014102496873702
1028,0.35429951706457585
1029,0.47661254002485043
1030,0.3508878025675861
1031,0.5555008741839591
1032,0.5410316429860346
1033,0.42875981207207026
1034,0.5568835378610094
1035,0.4894671199162473
1036,0.4651505645205596
1037,0.4895352025682927
1038,0.49984196516045265
1039,0.5480489716479563
1040,0.39937150526528814
1041,0.4506056709413893
1042,0.38984449304379165
1043,0.5480607575620184
1044,0.4751680806934611
1045,0.4222388875300327
1046,0.492244952927091
1047,0.37169477072455237
1048,0.5076313731723201
1049,0.4379031357293504
1050,0.5073589536182416
1051,0.5033019066109113
1052,0.5538393380277155
1053,0.43912262273743197
1054,0.516261032950381
1055,0.5983120612521613
1056,0.3654721548077558
1057,0.5241453651330596
1058,0.5070740050709273
1059,0.3457662799184612
1060,0.4325836168003093
1061,0.6008440203664391
1062,0.30089810279602347
1063,0.24886378174567736
1064,0.7398924030497398
1065,0.6735040523411273
1066,0.6405206629410453
1067,0.7318347963377346
1068,0.5725288220526985
1069,0.6941447906179424
1070,0.33228412227608106
1071,0.316005909551295
1072,0.6770389065209542
1073,0.6975732593963968
1074,0.3783422471241231
1075,0.35140337158349805
1076,0.697142414353879
1077,0.39046137900080224
1078,0.26846646402801994
1079,0.7176841022411744
1080,0.25332044227399664
1081,0.2441822328803383
1082,0.2857641814776207
1083,0.6562859562061587
1084,0.6188490799425972
1085,0.6754828401955728
1086,0.7063145096565282
1087,0.7001636111206341
1088,0.29662198513097704
1089,0.7145143045890261
1090,0.3394779321085663
1091,0.6733010675185411
1092,0.7204324812739716
1093,0.6491520723867668
1094,0.7435681783820233
1095,0.6975656872488347
1096,0.732107518386916
1097,0.703477413744806
1098,0.3216562081986048
1099,0.3433062527149872
1100,0.27413918407432625
1101,0.7251674332968068
1102,0.28426966498753237
1103,0.7067125719166439
1104,0.2545803606478611
